id,magnitude,type,title,date,time,updated,url,detailUrl,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,geometryType,depth,latitude,longitude,place,location,continent,country,subnational,city,locality,postcode,what3words,timezone
usc000taxu,5.5,earthquake,"M 5.5 - 10 km SSE of Calatagan, Philippines",2014-12-31T09:26:22,1420017982450,1658923716281,https://earthquake.usgs.gov/earthquakes/eventpage/usc000taxu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usc000taxu&format=geojson,14,4,4,green,reviewed,0,471,us,c000taxu,",usc000taxu,gcmt20141231092624,iscgem606436812,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,8.78,0.96,30,mwb,Point,110,13.7483,120.667,"10 km SSE of Calatagan, Philippines","Calatagan, Philippines",,Philippines,Calabarzon,Calatagan,Calatagan,4215,hairline.elemental.deserve,480
usc000taik,6.1,earthquake,"M 6.1 - 122 km NNW of Siocon, Philippines",2014-12-29T09:29:37,1419845377390,1658922585072,https://earthquake.usgs.gov/earthquakes/eventpage/usc000taik,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usc000taik&format=geojson,8,4,4,green,reviewed,0,576,us,c000taik,",usc000taik,gcmt20141229092941,iscgem606419074,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,4.31,1.17,35,mww,Point,8,8.6341,121.521,"122 km NNW of Siocon, Philippines","Siocon, Philippines",,Philippines,,,Sulu Sea,,snub.backdrops.jamboree,480
us200082m1,5.4,earthquake,"M 5.4 - 30km E of Libjo, Philippines",2016-12-19T20:44:40,1482180280140,1489631490040,https://earthquake.usgs.gov/earthquakes/eventpage/us200082m1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us200082m1&format=geojson,8,6,4,green,reviewed,0,453,us,200082m1,",us200082m1,",",us,",",dyfi,geoserve,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,3.123,1.16,30,mwb,Point,57,10.204,125.817,"30km E of Libjo, Philippines","Libjo, Philippines",,Philippines,,,Philippines maritime boundary,,coaxing.devoutly.remotely,480
us10007ev8,6.3,earthquake,"M 6.3 - 193 km NE of Maumere, Indonesia",2016-12-05T01:13:04,1480900384880,1651606107785,https://earthquake.usgs.gov/earthquakes/eventpage/us10007ev8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10007ev8&format=geojson,2,3,2,green,reviewed,0,611,us,10007ev8,",us10007ev8,iscgem612638107,",",us,iscgem,",",dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,1.732,1.03,14,mww,Point,526,-7.3158,123.38,"193 km NE of Maumere, Indonesia","Maumere, Indonesia",,Indonesia,East Nusa Tenggara,,East Nusa Tenggara,,cities.emigrants.diversely,480
us10007er7,5.7,earthquake,"M 5.7 - 275 km SE of Pondaguitan, Philippines",2016-12-04T05:24:05,1480829045400,1651601029499,https://earthquake.usgs.gov/earthquakes/eventpage/us10007er7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10007er7&format=geojson,0,0,4,green,reviewed,0,500,us,10007er7,",us10007er7,iscgem609824114,",",us,iscgem,",",losspager,moment-tensor,origin,phase-data,shakemap,",0,3.394,0.69,42,mww,Point,139,4.5051,127.834,"275 km SE of Pondaguitan, Philippines","Pondaguitan, Philippines",,,,,Philippine Sea,,froze.squishes.compensated,540
us100079g9,5.5,earthquake,"M 5.5 - 261 km WSW of Tual, Indonesia",2016-11-17T16:56:44,1479401804290,1651607339801,https://earthquake.usgs.gov/earthquakes/eventpage/us100079g9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us100079g9&format=geojson,0,0,3,green,reviewed,0,465,us,100079g9,",us100079g9,iscgem615043401,",",us,iscgem,",",cap,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,1.896,1.06,17,mww,Point,112.15,-6.2582,130.479,"261 km WSW of Tual, Indonesia","Tual, Indonesia",,Indonesia,Maluku,,Maluku,,impervious.decorates.advertising,540
us100078vh,5.7,earthquake,"M 5.7 - 80 km S of Kencong, Indonesia",2016-11-16T15:10:11,1479309011020,1651607331410,https://earthquake.usgs.gov/earthquakes/eventpage/us100078vh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us100078vh&format=geojson,243,6,4,green,reviewed,0,651,us,100078vh,",us100078vh,iscgem615040644,",",us,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,1.041,1.08,33,mww,Point,85,-9.0027,113.244,"80 km S of Kencong, Indonesia","Kencong, Indonesia",,,,,Greater Sunda Islands,,unpack.uncounted.jesting,480
us10007659,5.8,earthquake,"M 5.8 - 220 km SSW of Labuan, Indonesia",2016-11-07T21:31:28,1478554288330,1651607200019,https://earthquake.usgs.gov/earthquakes/eventpage/us10007659,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10007659&format=geojson,8,4,3,green,reviewed,0,521,us,10007659,",us10007659,gcmt20161107213124,iscgem615018830,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,4.169,0.83,19,mww,Point,33,-8.11,104.84,"220 km SSW of Labuan, Indonesia","Labuan, Indonesia",,,,,Indian Ocean,,unlettered.sextuplets.objects,420
us100072ai,5.8,earthquake,"M 5.8 - 88 km E of Laikit, Laikit II (Dimembe), Indonesia",2016-10-27T08:17:50,1477556270160,1651604164842,https://earthquake.usgs.gov/earthquakes/eventpage/us100072ai,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us100072ai&format=geojson,4,4,4,green,reviewed,0,519,us,100072ai,",us100072ai,gcmt20161027081749,iscgem611830896,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,1.714,0.96,33,mww,Point,61,1.3702,125.758,"88 km E of Laikit, Laikit II (Dimembe), Indonesia","Laikit, Laikit II (Dimembe), Indonesia",,Indonesia,North Maluku,,Molucca Sea,,contacting.recoded.december,540
us20007f7j,6.6,earthquake,"M 6.6 - 161 km NNE of Pamanukan, Indonesia",2016-10-19T00:26:01,1476836761090,1651600922240,https://earthquake.usgs.gov/earthquakes/eventpage/us20007f7j,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20007f7j&format=geojson,20,3,3,green,reviewed,0,677,us,20007f7j,",us20007f7j,gcmt20161019002601,iscgem609604648,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,2.022,1.21,16,mww,Point,614,-4.8626,108.163,"161 km NNE of Pamanukan, Indonesia","Pamanukan, Indonesia",,Indonesia,West Java,,West Java,,intravascular.deviated.broths,420
us20007cya,5.8,earthquake,"M 5.8 - 62 km W of Tobelo, Indonesia",2016-10-09T14:46:26,1476024386690,1651606105011,https://earthquake.usgs.gov/earthquakes/eventpage/us20007cya,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20007cya&format=geojson,7,3,4,green,reviewed,0,520,us,20007cya,",us20007cya,gcmt20161009144625,iscgem612638057,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,0.995,0.81,30,mww,Point,128,1.7703,127.449,"62 km W of Tobelo, Indonesia","Tobelo, Indonesia",,Indonesia,North Maluku,,Molucca Sea,,accomplishment.browbeaten.sniffer,540
us10006ui7,5.4,earthquake,"M 5.4 - 17 km NW of Balingasay, Philippines",2016-10-02T13:40:04,1475415604750,1651600857376,https://earthquake.usgs.gov/earthquakes/eventpage/us10006ui7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10006ui7&format=geojson,28,5,5,green,reviewed,0,463,us,10006ui7,",us10006ui7,gcmt20161002134004,iscgem609570825,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,2.626,0.88,51,mww,Point,10,16.4787,119.749,"17 km NW of Balingasay, Philippines","Balingasay, Philippines",,Philippines,Ilocos Region,Bolinao,Bolinao,,actuality.enchantment.foregrounded,480
us10006s4v,6.3,earthquake,"M 6.3 - 36 km SE of Tamisan, Philippines",2016-09-23T22:53:10,1474671190400,1651600817873,https://earthquake.usgs.gov/earthquakes/eventpage/us10006s4v,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10006s4v&format=geojson,52,5,5,green,reviewed,1,636,us,10006s4v,",pt16267051,at00odzbkm,us10006s4v,iscgem609549673,",",pt,at,us,iscgem,",",cap,dyfi,impact-link,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,1.032,0.93,13,mww,Point,65,6.5717,126.492,"36 km SE of Tamisan, Philippines","Tamisan, Philippines",,Philippines,,,Philippines maritime boundary,,quadrant.biting.figs,480
us10006qbk,5.5,earthquake,"M 5.5 - 73km SW of Pagaralam, Indonesia",2016-09-17T02:30:56,1474079456820,1594393771565,https://earthquake.usgs.gov/earthquakes/eventpage/us10006qbk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10006qbk&format=geojson,0,0,4,green,reviewed,1,465,us,10006qbk,",us10006qbk,",",us,",",cap,geoserve,impact-text,losspager,origin,phase-data,shakemap,",0,0.214,0.8,39,mb,Point,59.05,-4.4346,102.754,"73km SW of Pagaralam, Indonesia","Pagaralam, Indonesia",,Indonesia,Bengkulu,,Bengkulu,,punctually.further.penitent,420
us10006pwz,5.4,earthquake,"M 5.4 - 49km SE of Saparua, Indonesia",2016-09-15T19:45:55,1473968755220,1481079377040,https://earthquake.usgs.gov/earthquakes/eventpage/us10006pwz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10006pwz&format=geojson,0,0,4,green,reviewed,1,449,us,10006pwz,",us10006pwz,gcmt20160915194555,",",us,gcmt,",",cap,geoserve,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,3.729,0.94,42,mww,Point,114,-3.8488,128.995,"49km SE of Saparua, Indonesia","Saparua, Indonesia",,Indonesia,Maluku,,Maluku,,infamy.ruining.montages,540
us10006k8f,5.8,earthquake,"M 5.8 - 7 km SE of Causwagan, Philippines",2016-09-04T02:38:12,1472956692430,1651604095473,https://earthquake.usgs.gov/earthquakes/eventpage/us10006k8f,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10006k8f&format=geojson,19,6,6,green,reviewed,0,529,us,10006k8f,",us10006k8f,gcmt20160904023812,iscgem611830517,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,1.355,0.94,14,mww,Point,16,8.3989,125.887,"7 km SE of Causwagan, Philippines","Causwagan, Philippines",,Philippines,Caraga,San Francisco,Agusan Marsh/Caimpugan Peat Forest,,cofounders.govern.almost,480
us10006gj0,5.8,earthquake,"M 5.8 - 159 km NNE of Maumere, Indonesia",2016-08-23T19:40:46,1471981246660,1651606998099,https://earthquake.usgs.gov/earthquakes/eventpage/us10006gj0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10006gj0&format=geojson,0,0,2,green,reviewed,0,518,us,10006gj0,",us10006gj0,iscgem614559334,",",us,iscgem,",",cap,losspager,origin,phase-data,shakemap,",0,6.134,0.88,13,mb,Point,520.29,-7.2131,122.539,"159 km NNE of Maumere, Indonesia","Maumere, Indonesia",,Indonesia,East Nusa Tenggara,,East Nusa Tenggara,,carbs.turns.seaplane,480
us10006g2n,6,earthquake,"M 6.0 - 149 km N of Maumere, Indonesia",2016-08-23T19:39:44,1471981184580,1651600667651,https://earthquake.usgs.gov/earthquakes/eventpage/us10006g2n,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10006g2n&format=geojson,0,0,2,green,reviewed,0,554,us,10006g2n,",us10006g2n,gcmt20160823193944,iscgem609377118,",",us,gcmt,iscgem,",",cap,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,1.353,1.17,10,mww,Point,533,-7.2872,122.435,"149 km N of Maumere, Indonesia","Maumere, Indonesia",,Indonesia,East Nusa Tenggara,,East Nusa Tenggara,,holidays.headshots.recapping,480
us1000692a,5.6,earthquake,"M 5.6 - 43 km ENE of Pototano, Indonesia",2016-07-31T23:40:01,1470008401880,1651600597798,https://earthquake.usgs.gov/earthquakes/eventpage/us1000692a,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000692a&format=geojson,17,3,6,green,reviewed,0,488,us,1000692a,",us1000692a,gcmt20160731234000,iscgem609265402,atlas20160731234001,",",us,gcmt,iscgem,atlas,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,3.633,1.14,45,mww,Point,21,-8.1935,117.814,"43 km ENE of Pototano, Indonesia","Pototano, Indonesia",,Indonesia,West Nusa Tenggara,,Sumbawa,,recordable.rotations.finishes,480
us200066dl,4.7,earthquake,"M 4.7 - 104km WSW of Manismata, Indonesia",2016-06-24T00:41:35,1466728895000,1594398670223,https://earthquake.usgs.gov/earthquakes/eventpage/us200066dl,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us200066dl&format=geojson,0,1,5,,reviewed,0,340,us,200066dl,",us200066dl,",",us,",",cap,dyfi,geoserve,impact-text,nearby-cities,origin,phase-data,shakemap,",0,4.117,0.57,65,mb,Point,15.29,-2.6672,110.119,"104km WSW of Manismata, Indonesia","Manismata, Indonesia",,Indonesia,West Kalimantan,,Karimata Strait,,whilst.compels.canteen,420
us200062l9,6.3,earthquake,"M 6.3 - 125 km WNW of Ternate, Indonesia",2016-06-07T19:15:15,1465326915330,1659489004660,https://earthquake.usgs.gov/earthquakes/eventpage/us200062l9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us200062l9&format=geojson,1,3,6,green,reviewed,1,611,us,200062l9,",pt16159052,us200062l9,at00o8f1hg,gcmt20160607191516,iscgem611462047,",",pt,us,at,gcmt,iscgem,",",cap,dyfi,impact-link,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,1.115,1.1,10,mww,Point,31,1.2789,126.371,"125 km WNW of Ternate, Indonesia","Ternate, Indonesia",,Indonesia,North Maluku,,Molucca Sea,,eccentrics.southwards.choosy,540
us2000626m,6.3,earthquake,M 6.3 - Banda Sea,2016-06-05T16:25:33,1465143933540,1651606095018,https://earthquake.usgs.gov/earthquakes/eventpage/us2000626m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000626m&format=geojson,0,1,3,green,reviewed,0,611,us,2000626m,",us2000626m,gcmt20160605162533,iscgem612637074,",",us,gcmt,iscgem,",",cap,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",0,5.308,1.13,17,mww,Point,429.62,-4.587,125.626,Banda Sea,Banda Sea,,Indonesia,Maluku,,Maluku,,pucker.prudent.navigate,540
us10005cxc,5.7,earthquake,"M 5.7 - 35 km SW of Kotabumi, Indonesia",2016-05-02T04:21:24,1462162884710,1659473705818,https://earthquake.usgs.gov/earthquakes/eventpage/us10005cxc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10005cxc&format=geojson,2,5,4,green,reviewed,0,501,us,10005cxc,",us10005cxc,gcmt20160502042125,iscgem611461867,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,1.792,1.33,25,mww,Point,117,-5.0262,104.627,"35 km SW of Kotabumi, Indonesia","Kotabumi, Indonesia",,Indonesia,Lampung,Lampung Utara,Lampung Utara,,gravitates.happiest.thermal,420
us20005id2,5.6,earthquake,"M 5.6 - 116 km WNW of Tobelo, Indonesia",2016-04-15T04:50:11,1460695811410,1651599861506,https://earthquake.usgs.gov/earthquakes/eventpage/us20005id2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20005id2&format=geojson,0,1,4,green,reviewed,0,482,us,20005id2,",us20005id2,gcmt20160415045011,iscgem608556915,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,1.285,0.8,25,mwc,Point,89.95,2.0125,127,"116 km WNW of Tobelo, Indonesia","Tobelo, Indonesia",,Indonesia,North Maluku,,Molucca Sea,,nitric.sorted.tripping,540
us20005i7m,5.6,earthquake,"M 5.6 - 170 km NE of Lospalos, Timor Leste",2016-04-14T23:15:07,1460675707910,1659464840693,https://earthquake.usgs.gov/earthquakes/eventpage/us20005i7m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20005i7m&format=geojson,4,4,4,green,reviewed,0,484,us,20005i7m,",us20005i7m,gcmt20160414231508,iscgem608619681,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,3.189,1.32,12,mww,Point,136.78,-7.459,128.124,"170 km NE of Lospalos, Timor Leste","Lospalos, Timor Leste",,Indonesia,Maluku,,Maluku,,unclench.reinvigorating.largescale,540
us20005hux,6,earthquake,"M 6.0 - 15 km NW of Siocon, Philippines",2016-04-13T18:21:52,1460571712730,1651603863806,https://earthquake.usgs.gov/earthquakes/eventpage/us20005hux,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20005hux&format=geojson,10,4,7,green,reviewed,0,558,us,20005hux,",us20005hux,gcmt20160413182151,iscgem611829304,atlas20160413182152,",",us,gcmt,iscgem,atlas,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,3.598,0.93,19,mww,Point,17,7.7917,122.023,"15 km NW of Siocon, Philippines","Siocon, Philippines",,Philippines,Zamboanga Peninsula,,Zamboanga del Norte,,utterance.safeguarded.glutinous,480
us20005fx0,5.5,earthquake,"M 5.5 - 261 km W of Tual, Indonesia",2016-04-06T20:35:14,1459974914560,1651604924182,https://earthquake.usgs.gov/earthquakes/eventpage/us20005fx0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20005fx0&format=geojson,0,1,3,green,reviewed,0,465,us,20005fx0,",us20005fx0,gcmt20160406203515,iscgem611839132,",",us,gcmt,iscgem,",",cap,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",0,2.123,1.03,21,mww,Point,118,-6.0292,130.43,"261 km W of Tual, Indonesia","Tual, Indonesia",,Indonesia,Maluku,,Maluku,,impermanence.constellations.descends,540
us20005fv5,6.1,earthquake,"M 6.1 - 111 km S of Banjar, Indonesia",2016-04-06T14:45:29,1459953929620,1659869277249,https://earthquake.usgs.gov/earthquakes/eventpage/us20005fv5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20005fv5&format=geojson,30,5,4,green,reviewed,0,588,us,20005fv5,",us20005fv5,gcmt20160406144530,iscgem608540950,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,1.39,1.44,31,mww,Point,29,-8.2036,107.386,"111 km S of Banjar, Indonesia","Banjar, Indonesia",,,,,Indian Ocean,,scouted.rudderless.twinning,420
us20005fjj,5.9,earthquake,"M 5.9 - 186 km SE of Sarangani, Philippines",2016-04-05T08:29:20,1459844960950,1651606593300,https://earthquake.usgs.gov/earthquakes/eventpage/us20005fjj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20005fjj&format=geojson,0,1,5,green,reviewed,0,536,us,20005fjj,",us20005fjj,gcmt20160405082921,iscgem613513478,atlas20160405082920,",",us,gcmt,iscgem,atlas,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,3.037,1.25,41,mww,Point,35,4.2073,126.651,"186 km SE of Sarangani, Philippines","Sarangani, Philippines",,Indonesia,North Sulawesi,,North Sulawesi,,motorists.turquoise.contending,480
us20005d4l,5.5,earthquake,"M 5.5 - 146km NE of Bitung, Indonesia",2016-03-29T09:18:11,1459243091250,1478816092006,https://earthquake.usgs.gov/earthquakes/eventpage/us20005d4l,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20005d4l&format=geojson,0,0,3,green,reviewed,0,465,us,20005d4l,",us20005d4l,gcmt20160329091811,",",us,gcmt,",",cap,geoserve,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,tectonic-summary,",0,2.043,1.27,20,mww,Point,55,2.3874,126.102,"146km NE of Bitung, Indonesia","Bitung, Indonesia",,Indonesia,North Sulawesi,,North Sulawesi,,subvert.awesome.rekindle,480
us20005az4,5.7,earthquake,"M 5.7 - 252 km SE of Ambon, Indonesia",2016-03-19T08:51:24,1458377484920,1651599798110,https://earthquake.usgs.gov/earthquakes/eventpage/us20005az4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20005az4&format=geojson,0,1,3,green,reviewed,0,500,us,20005az4,",us20005az4,iscgem608490762,",",us,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,2.996,0.76,28,mww,Point,269.8,-5.5662,129.492,"252 km SE of Ambon, Indonesia","Ambon, Indonesia",,Indonesia,Maluku,,Maluku,,endanger.internet.cheaply,540
us20005a5n,5.5,earthquake,"M 5.5 - 82 km SSW of Sarangani, Philippines",2016-03-16T13:09:52,1458133792810,1651604898353,https://earthquake.usgs.gov/earthquakes/eventpage/us20005a5n,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20005a5n&format=geojson,0,1,4,green,reviewed,0,465,us,20005a5n,",us20005a5n,gcmt20160316130952,iscgem611839016,",",us,gcmt,iscgem,",",cap,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",0,2.368,0.91,73,mww,Point,10,4.725,125.148,"82 km SSW of Sarangani, Philippines","Sarangani, Philippines",,,,,Celebes Sea,,vignettes.appeasing.pullers,480
us10004wy7,5.4,earthquake,"M 5.4 - 35 km WNW of Callaguip, Philippines",2016-03-12T04:00:27,1457755227490,1659448997264,https://earthquake.usgs.gov/earthquakes/eventpage/us10004wy7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10004wy7&format=geojson,2,2,4,green,reviewed,0,449,us,10004wy7,",us10004wy7,gcmt20160312040027,iscgem608480926,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,4.143,1,46,mww,Point,10,18.2038,120.178,"35 km WNW of Callaguip, Philippines","Callaguip, Philippines",,,,,Philippine Continental Shelf,,pucks.harped.files,480
us10004taw,5.5,earthquake,"M 5.5 - 20 km SW of Sarangani, Philippines",2016-02-28T09:06:25,1456650385650,1659866629061,https://earthquake.usgs.gov/earthquakes/eventpage/us10004taw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10004taw&format=geojson,5,3,4,green,reviewed,0,467,us,10004taw,",us10004taw,gcmt20160228090625,iscgem608444418,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,1.799,1.16,22,mww,Point,175.44,5.2757,125.332,"20 km SW of Sarangani, Philippines","Sarangani, Philippines",,Philippines,Davao Region,Sarangani,Sarangani,,profoundest.sleeker.pedagogically,480
us200050wc,6,earthquake,"M 6.0 - 151 km SE of Tobelo, Indonesia",2016-02-17T17:26:02,1455729962210,1651599667017,https://earthquake.usgs.gov/earthquakes/eventpage/us200050wc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us200050wc&format=geojson,0,1,6,green,reviewed,0,554,us,200050wc,",us200050wc,gcmt20160217172602,iscgem608335592,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,1.695,1,22,mww,Point,9,0.8597,129.061,"151 km SE of Tobelo, Indonesia","Tobelo, Indonesia",,Indonesia,North Maluku,,Gulf of Buli,,excuse.dispensers.axed,540
us10004h1a,5.5,earthquake,"M 5.5 - 168km NNE of Tobelo, Indonesia",2016-01-25T09:17:49,1453713469650,1478815793289,https://earthquake.usgs.gov/earthquakes/eventpage/us10004h1a,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10004h1a&format=geojson,0,1,4,green,reviewed,1,465,us,10004h1a,",gcmt20160125091750,us10004h1a,gcmt20160125091749,",",gcmt,us,gcmt,",",associate,cap,dyfi,geoserve,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,tectonic-summary,",0,2.625,1.28,21,mww,Point,42.65,3.2058,128.392,"168km NNE of Tobelo, Indonesia","Tobelo, Indonesia",,,,,Philippine Sea,,greatness.fantail.encrypted,540
us10004fev,5.2,earthquake,"M 5.2 - 204 km WNW of Sorong, Indonesia",2016-01-18T19:21:50,1453144910180,1651605533034,https://earthquake.usgs.gov/earthquakes/eventpage/us10004fev,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10004fev&format=geojson,0,1,5,green,reviewed,0,416,us,10004fev,",us10004fev,gcmt20160118192150,iscgem612141338,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,1.84,0.89,21,mww,Point,10,-0.2717,129.523,"204 km WNW of Sorong, Indonesia","Sorong, Indonesia",,Indonesia,North Maluku,,Halmahera Sea,,overrated.pittance.mismatch,540
us10004f44,5.6,earthquake,"M 5.6 - 107 km W of Ambon, Indonesia",2016-01-16T23:22:29,1452986549040,1651605531384,https://earthquake.usgs.gov/earthquakes/eventpage/us10004f44,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10004f44&format=geojson,0,1,7,green,reviewed,0,482,us,10004f44,",gcmt20160116232235,us10004f44,iscgem612141284,atlas20160116232229,",",gcmt,us,iscgem,atlas,",",associate,cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,4.615,0.91,14,mww,Point,4.11,-3.8727,127.229,"107 km W of Ambon, Indonesia","Ambon, Indonesia",,Indonesia,Maluku,,Ambelau Island,,forwards.simmering.emulated,540
us10004ehj,5.6,earthquake,"M 5.6 - 23 km ESE of Union, Philippines",2016-01-14T13:14:49,1452777289150,1659862343796,https://earthquake.usgs.gov/earthquakes/eventpage/us10004ehj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10004ehj&format=geojson,8,5,4,green,reviewed,0,486,us,10004ehj,",us10004ehj,gcmt20160114131449,iscgem611838654,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,2.698,1.27,46,mww,Point,35,9.6862,126.31,"23 km ESE of Union, Philippines","Union, Philippines",,Philippines,Caraga,,Surigao del Norte,,virtuosity.grizzled.crooning,480
us10004dj5,6.5,earthquake,"M 6.5 - 227 km SE of Sarangani, Philippines",2016-01-11T16:38:05,1452530285900,1651599562536,https://earthquake.usgs.gov/earthquakes/eventpage/us10004dj5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10004dj5&format=geojson,3,3,6,green,reviewed,1,651,us,10004dj5,",gcmt20160111163807,pt16011050,at00o0srjp,us10004dj5,iscgem608168789,atlas20160111163805,",",gcmt,pt,at,us,iscgem,atlas,",",associate,cap,dyfi,impact-link,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",0,3.144,0.72,22,mww,Point,13,3.8965,126.862,"227 km SE of Sarangani, Philippines","Sarangani, Philippines",,Indonesia,North Sulawesi,,North Sulawesi,,unshackled.seaports.spaceships,480
us1000bms0,5.5,earthquake,"M 5.5 - 104 km ENE of Luwuk, Indonesia",2017-12-06T16:06:56,1512576416990,1651604507870,https://earthquake.usgs.gov/earthquakes/eventpage/us1000bms0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000bms0&format=geojson,0,0,5,green,reviewed,0,465,us,1000bms0,",us1000bms0,iscgem611835464,",",us,iscgem,",",losspager,moment-tensor,origin,phase-data,shakemap,",0,0.985,0.99,31,mww,Point,28,-0.6299,123.668,"104 km ENE of Luwuk, Indonesia","Luwuk, Indonesia",,Indonesia,Central Sulawesi,,Molucca Sea,,grizzlies.solidifies.hibernates,480
